date,close,high,low,trade_count,open,volume,vwap
2020-07-27 04:00:00+00:00,323.26,323.39,320.82,4768,321.625,647693,322.48475
2020-07-28 04:00:00+00:00,321.24,323.635,320.85,4238,322.57,521475,322.427003
2020-07-29 04:00:00+00:00,325.16,325.705,322.12,4808,322.12,600377,324.227394
2020-07-30 04:00:00+00:00,323.96,324.385,319.64,4800,321.71,612074,322.353494
2020-07-31 04:00:00+00:00,326.54,326.6,321.34,7509,325.9,1135945,324.032081
2020-08-03 04:00:00+00:00,328.76,329.615,327.745,5097,328.35,576077,328.910612
2020-08-04 04:00:00+00:00,330.0,330.0,327.96,6232,328.15,658108,329.0526
2020-08-05 04:00:00+00:00,332.08,332.38,331.19,4547,331.43,505770,331.891162
2020-08-06 04:00:00+00:00,334.28,334.46,331.17,5025,331.46,637928,333.014743
2020-08-07 04:00:00+00:00,334.6,334.69,332.31,4966,333.26,646217,333.728027
2020-08-10 04:00:00+00:00,335.52,335.765,332.99,5033,335.055,503468,335.007662
2020-08-11 04:00:00+00:00,332.92,337.53,332.05,5384,336.95,765407,335.14944
2020-08-12 04:00:00+00:00,337.42,338.26,335.45,4353,335.45,751172,337.300224
2020-08-13 04:00:00+00:00,336.88,338.2,335.91,3942,336.66,495840,337.297391
2020-08-14 04:00:00+00:00,336.86,337.39,335.74,3976,336.46,397381,336.589212
2020-08-17 04:00:00+00:00,337.86,338.335,337.515,3296,337.945,379669,337.923049
2020-08-18 04:00:00+00:00,338.63,339.08,336.67,4163,338.35,624322,338.442495
2020-08-19 04:00:00+00:00,337.28,339.61,336.66,4940,339.045,957875,338.475064
2020-08-20 04:00:00+00:00,338.22,338.78,335.22,5170,335.39,557824,337.555004
2020-08-21 04:00:00+00:00,339.44,339.72,337.57,4667,337.92,560454,338.965359
2020-08-24 04:00:00+00:00,342.97,342.97,341.1,4700,342.13,551451,341.942787
2020-08-25 04:00:00+00:00,344.12,344.18,342.305,4387,343.545,597403,343.235499
2020-08-26 04:00:00+00:00,347.61,347.84,344.17,4006,344.74,538806,346.38649
2020-08-27 04:00:00+00:00,348.32,349.86,346.57,5258,348.535,828795,348.617593
2020-08-28 04:00:00+00:00,350.54,350.71,348.235,4638,349.44,538160,349.461013
2020-08-31 04:00:00+00:00,349.34,351.28,349.125,5266,350.35,745582,350.346388
2020-09-01 04:00:00+00:00,352.59,352.66,349.27,7430,350.205,839295,351.138059
2020-09-02 04:00:00+00:00,357.71,358.69,353.46,6081,354.67,896884,355.886068
2020-09-03 04:00:00+00:00,345.42,356.37,342.61,12415,355.89,2064568,347.366129
2020-09-04 04:00:00+00:00,342.61,347.76,334.9,8029,345.8,1242878,340.720139
2020-09-08 04:00:00+00:00,333.26,338.0,332.89,6860,336.67,969669,335.367561
2020-09-09 04:00:00+00:00,339.9,342.44,336.67,5124,337.61,716556,340.113816
2020-09-10 04:00:00+00:00,334.0,342.48,332.89,6086,341.83,869568,337.136589
2020-09-11 04:00:00+00:00,334.02,336.88,331.01,6291,335.8,874751,334.067433
2020-09-14 04:00:00+00:00,338.42,340.3,336.99,5290,337.56,536100,339.073123
2020-09-15 04:00:00+00:00,340.15,341.99,339.02,4334,341.28,483504,340.900312
2020-09-16 04:00:00+00:00,338.81,343.05,338.58,5017,341.6,782760,340.666201
2020-09-17 04:00:00+00:00,335.87,337.655,333.0,6499,333.57,937446,334.982683
2020-09-18 04:00:00+00:00,330.55,335.49,327.975,6429,335.38,1218861,331.270791
2020-09-21 04:00:00+00:00,327.0,327.09,321.75,8349,325.68,1175907,324.25228
2020-09-22 04:00:00+00:00,330.27,330.9,325.96,4232,328.55,548236,328.871055
2020-09-23 04:00:00+00:00,322.67,331.17,322.12,5465,330.905,773794,325.865344
2020-09-24 04:00:00+00:00,323.53,326.77,319.82,7314,321.21,999033,323.453049
2020-09-25 04:00:00+00:00,328.73,329.55,321.69,5828,322.69,744169,326.244766
2020-09-28 04:00:00+00:00,334.16,334.94,332.16,5282,333.23,677013,333.776364
2020-09-29 04:00:00+00:00,332.45,334.735,331.695,4691,333.97,558608,333.054236
2020-09-30 04:00:00+00:00,334.9,338.26,332.95,8172,333.235,1383055,335.844302
2020-10-01 04:00:00+00:00,337.08,338.74,335.04,5596,337.655,733040,336.670874
2020-10-02 04:00:00+00:00,333.82,335.885,331.21,5661,331.58,956452,334.361617
2020-10-05 04:00:00+00:00,339.72,339.95,336.07,3856,336.07,423785,338.409996
2020-10-06 04:00:00+00:00,334.92,342.155,334.42,6489,339.91,866491,337.767753
2020-10-07 04:00:00+00:00,340.72,341.63,338.1,3893,338.12,400362,340.147358
2020-10-08 04:00:00+00:00,343.74,343.83,341.86,3546,342.89,378697,343.152568
2020-10-09 04:00:00+00:00,346.84,347.345,344.905,3472,345.545,444378,346.241027
2020-10-12 04:00:00+00:00,352.37,354.01,349.18,4139,349.6,494638,352.081648
2020-10-13 04:00:00+00:00,350.18,352.35,349.1,4484,352.35,554532,350.978012
2020-10-14 04:00:00+00:00,347.88,351.91,347.14,3419,350.74,386331,349.25826
2020-10-15 04:00:00+00:00,347.46,347.98,343.15,4139,343.71,467653,345.890997
2020-10-16 04:00:00+00:00,347.32,350.675,347.19,6304,349.03,650101,348.959011
2020-10-19 04:00:00+00:00,341.96,349.29,341.105,6538,348.79,679620,344.550064
2020-10-20 04:00:00+00:00,343.38,346.87,342.72,5121,343.42,615695,344.38102
2020-10-21 04:00:00+00:00,342.72,345.61,342.41,4956,343.33,639536,343.909406
2020-10-22 04:00:00+00:00,344.635,345.2,340.67,4155,342.97,520791,343.369692
2020-10-23 04:00:00+00:00,345.65,345.97,343.21,3889,345.91,436313,344.817576
2020-10-26 04:00:00+00:00,339.45,342.98,335.66,7229,342.12,1011587,339.121113
2020-10-27 04:00:00+00:00,338.26,340.07,338.03,5279,339.755,614706,338.965638
2020-10-28 04:00:00+00:00,326.7,332.835,326.14,9835,332.1,1448249,328.864418
2020-10-29 04:00:00+00:00,329.95,333.35,325.11,6408,326.91,1101572,329.763714
2020-10-30 04:00:00+00:00,326.78,329.64,322.635,6982,328.25,1296720,324.864321
2020-11-02 05:00:00+00:00,330.22,332.3,327.25,6699,330.2,799081,329.687431
2020-11-03 05:00:00+00:00,335.97,338.24,333.25,6531,333.695,916626,336.427812
2020-11-04 05:00:00+00:00,343.46,347.905,339.62,10030,340.86,1941569,344.344313
2020-11-05 05:00:00+00:00,350.33,352.17,348.9,6406,349.275,1143648,350.540909
2020-11-06 05:00:00+00:00,350.16,351.45,347.74,5429,349.92,603084,350.030748
2020-11-09 05:00:00+00:00,354.55,364.315,354.08,7955,363.97,940070,359.921758
2020-11-10 05:00:00+00:00,354.1,355.08,350.595,6721,353.52,698359,353.534009
2020-11-11 05:00:00+00:00,356.69,357.53,355.09,4704,356.39,567428,356.282076
2020-11-12 05:00:00+00:00,353.22,356.345,351.29,5940,355.57,794840,353.323108
2020-11-13 05:00:00+00:00,357.94,358.88,354.745,5514,355.27,744824,356.894232
2020-11-16 05:00:00+00:00,362.43,362.46,359.63,6740,361.1,783943,361.209433
2020-11-17 05:00:00+00:00,360.67,361.875,358.375,5133,359.985,827448,360.234714
2020-11-18 05:00:00+00:00,356.25,361.5,356.25,6622,360.98,1026905,359.450572
2020-11-19 05:00:00+00:00,357.85,358.16,354.33,5359,355.51,965976,356.403432
2020-11-20 05:00:00+00:00,355.38,357.68,355.28,5601,357.48,844641,356.710302
2020-11-23 05:00:00+00:00,357.51,358.69,354.9,4879,357.27,732916,356.881643
2020-11-24 05:00:00+00:00,363.2,363.76,359.31,7763,360.26,1316995,362.169743
2020-11-25 05:00:00+00:00,362.63,363.16,361.51,5258,363.13,637659,362.398027
2020-11-27 05:00:00+00:00,363.7,364.165,362.59,2871,363.96,309433,363.616538
2020-11-30 05:00:00+00:00,362.32,362.965,359.2,5603,362.8,1019085,361.216138
2020-12-01 05:00:00+00:00,365.96,367.645,364.98,6447,365.56,846449,366.513813
2020-12-02 05:00:00+00:00,366.7,366.92,364.23,4291,364.82,435413,365.95981
2020-12-03 05:00:00+00:00,366.7,368.165,365.51,5101,366.69,588550,366.93114
2020-12-04 05:00:00+00:00,369.82,369.82,367.22,3890,367.31,535394,368.842084
2020-12-07 05:00:00+00:00,369.04,369.61,367.73,5190,369.035,713275,368.781437
2020-12-08 05:00:00+00:00,370.12,370.76,367.68,5511,367.69,701698,369.431329
2020-12-09 05:00:00+00:00,367.0,371.02,365.96,9572,370.89,1124314,368.114748
2020-12-10 05:00:00+00:00,366.67,367.8,364.45,5492,365.375,943872,366.77265
2020-12-11 05:00:00+00:00,366.23,366.58,363.29,5364,364.96,633441,365.093898
2020-12-14 05:00:00+00:00,364.68,369.76,364.52,5749,368.61,840050,366.932511
2020-12-15 05:00:00+00:00,369.57,369.57,365.92,5527,367.44,853271,368.096333
2020-12-16 05:00:00+00:00,370.1,371.14,368.92,4650,369.84,586993,370.114642
2020-12-17 05:00:00+00:00,372.18,372.43,371.055,7213,371.95,812657,371.833988
2020-12-18 05:00:00+00:00,369.11,371.145,367.055,10863,370.99,1382373,368.875129
2020-12-21 05:00:00+00:00,367.86,368.73,362.1,6005,364.97,779901,366.164144
2020-12-22 05:00:00+00:00,367.1,368.325,366.115,5531,368.2,969603,367.163551
2020-12-23 05:00:00+00:00,367.58,369.6,367.41,4328,368.27,500024,368.814262
2020-12-24 05:00:00+00:00,368.98,368.99,367.47,1570,368.09,170257,368.412211
2020-12-28 05:00:00+00:00,372.13,372.575,371.11,3899,371.77,298759,371.993758
2020-12-29 05:00:00+00:00,371.46,373.99,370.87,5000,373.77,720211,371.93142
2020-12-30 05:00:00+00:00,371.99,373.08,371.6,3045,372.34,410703,372.320038
2020-12-31 05:00:00+00:00,373.85,374.64,371.25,8638,371.8,1056576,373.304402
2021-01-04 05:00:00+00:00,368.86,375.43,364.87,9398,375.3,1303127,368.598424
2021-01-05 05:00:00+00:00,371.36,372.435,368.25,6890,368.27,662135,370.459697
2021-01-06 05:00:00+00:00,373.64,376.96,369.19,9120,369.52,1592371,374.370376
2021-01-07 05:00:00+00:00,378.96,379.87,375.92,6520,376.13,911285,378.444949
2021-01-08 05:00:00+00:00,381.24,381.45,377.11,5229,380.58,591705,379.93323
2021-01-11 05:00:00+00:00,378.83,380.54,377.73,6333,377.87,577420,379.035423
2021-01-12 05:00:00+00:00,378.74,379.84,376.4,5382,378.9,577676,378.702141
2021-01-13 05:00:00+00:00,379.79,380.855,377.87,5325,378.7,526284,379.733163
2021-01-14 05:00:00+00:00,378.52,381.12,378.105,4272,380.68,483295,379.685156
2021-01-15 05:00:00+00:00,375.66,377.57,373.785,6029,376.72,872509,375.958147
2021-01-19 05:00:00+00:00,378.6,379.225,376.845,5797,378.35,569045,378.378852
2021-01-20 05:00:00+00:00,383.84,384.79,380.74,6369,381.105,609604,383.232678
2021-01-21 05:00:00+00:00,384.17,384.94,383.25,4009,384.48,411993,384.296147
2021-01-22 05:00:00+00:00,382.81,384.06,381.89,6401,382.25,642368,383.167958
2021-01-25 05:00:00+00:00,384.41,384.76,378.46,5506,383.67,744617,382.37124
2021-01-26 05:00:00+00:00,383.73,385.81,383.56,5238,385.405,602355,384.427448
2021-01-27 05:00:00+00:00,374.4,380.25,372.04,14576,380.23,2605623,375.974241
2021-01-28 05:00:00+00:00,377.49,381.91,376.12,9134,376.35,1816987,379.536009
2021-01-29 05:00:00+00:00,370.01,376.59,368.38,12908,375.6,2590391,371.893243
2021-02-01 05:00:00+00:00,376.19,377.34,371.48,8228,373.81,988296,375.36953
2021-02-02 05:00:00+00:00,381.39,383.165,379.625,7187,379.64,1071995,382.131387
2021-02-03 05:00:00+00:00,381.86,383.68,380.5,6542,382.49,848653,382.500516
2021-02-04 05:00:00+00:00,386.16,386.21,382.785,7601,383.02,820106,384.798299
2021-02-05 05:00:00+00:00,387.65,388.46,386.485,7983,388.2,728912,387.600523
2021-02-08 05:00:00+00:00,390.49,390.54,388.36,7012,389.37,696140,389.417992
2021-02-09 05:00:00+00:00,390.26,390.89,389.22,9635,389.63,734096,390.316152
2021-02-10 05:00:00+00:00,390.09,392.24,387.51,8830,392.11,889354,389.928755
2021-02-11 05:00:00+00:00,390.7,391.69,388.12,5834,391.32,639771,390.193411
2021-02-12 05:00:00+00:00,392.6,392.885,389.8,6643,389.845,704724,391.511845
2021-02-16 05:00:00+00:00,392.29,394.15,391.58,7211,393.95,724095,392.905427
2021-02-17 05:00:00+00:00,392.4,392.63,389.38,5942,390.41,586564,391.068497
2021-02-18 05:00:00+00:00,390.75,391.49,387.75,7043,389.56,811480,389.975394
2021-02-19 05:00:00+00:00,390.05,392.36,389.57,8099,392.15,1035965,390.843255
2021-02-22 05:00:00+00:00,387.14,389.6,386.795,7131,387.07,979219,387.866988
2021-02-23 05:00:00+00:00,387.36,388.92,380.24,11825,384.66,1834098,385.142361
2021-02-24 05:00:00+00:00,391.76,392.21,385.285,10247,386.3,1338847,390.047602
2021-02-25 05:00:00+00:00,382.32,391.84,380.79,13078,390.46,2548620,384.949976
2021-02-26 05:00:00+00:00,380.31,385.54,378.26,11188,384.36,1722012,382.553993
2021-03-01 05:00:00+00:00,389.5,390.9,385.63,10518,385.66,1443159,388.790672
2021-03-02 05:00:00+00:00,386.5,390.01,386.0,6976,389.815,954034,388.236727
2021-03-03 05:00:00+00:00,381.43,386.83,381.315,10300,385.77,1492972,384.011774
2021-03-04 05:00:00+00:00,376.74,383.97,371.9,14604,381.21,2838147,377.847713
2021-03-05 05:00:00+00:00,383.61,384.745,372.65,11103,380.46,1970423,378.955355
2021-03-08 05:00:00+00:00,381.59,387.68,381.44,7672,384.71,954155,384.70961
2021-03-09 05:00:00+00:00,386.97,389.895,385.36,10871,385.84,1247029,388.396297
2021-03-10 05:00:00+00:00,389.51,391.33,388.2,8533,389.72,967881,389.984871
2021-03-11 05:00:00+00:00,393.55,395.62,391.75,10260,392.31,911711,393.951898
2021-03-12 05:00:00+00:00,394.0,394.2,391.21,7742,392.07,864792,392.729607
2021-03-15 04:00:00+00:00,396.485,396.68,392.045,8737,394.34,825333,394.268113
2021-03-16 04:00:00+00:00,395.98,397.83,395.085,6533,397.15,876269,396.657512
2021-03-17 04:00:00+00:00,397.28,398.11,393.38,6349,394.53,919078,395.765479
2021-03-18 04:00:00+00:00,391.49,396.69,390.92,7832,394.47,1025836,393.698038
2021-03-19 04:00:00+00:00,389.48,391.55,387.155,6228,389.89,1015729,390.094623
2021-03-22 04:00:00+00:00,392.58,394.06,390.075,5301,390.13,596841,392.509833
2021-03-23 04:00:00+00:00,389.6,393.415,388.675,7674,391.905,929124,391.137546
2021-03-24 04:00:00+00:00,387.5,392.74,387.5,8557,391.0,941797,390.403329
2021-03-25 04:00:00+00:00,389.62,390.525,383.94,7623,385.91,1147872,387.399348
2021-03-26 04:00:00+00:00,395.88,396.36,390.31,7955,390.94,994962,392.57023
2021-03-29 04:00:00+00:00,395.75,396.74,392.83,6692,394.44,947371,395.111693
2021-03-30 04:00:00+00:00,394.87,395.44,393.07,7941,394.42,865981,394.254714
2021-03-31 04:00:00+00:00,396.11,397.995,395.33,10782,395.35,1290126,396.998044
2021-04-01 04:00:00+00:00,400.54,400.665,398.23,9057,398.37,1012758,399.347833
2021-04-05 04:00:00+00:00,406.31,406.935,403.42,9520,403.55,859965,405.788408
2021-04-06 04:00:00+00:00,406.08,407.215,405.41,6666,405.76,679087,406.409386
2021-04-07 04:00:00+00:00,406.6,406.95,405.51,5572,405.94,603106,406.346834
2021-04-08 04:00:00+00:00,408.54,408.57,406.94,7033,407.92,802416,408.02479
2021-04-09 04:00:00+00:00,411.44,411.66,408.29,9123,408.39,980710,409.793572
2021-04-12 04:00:00+00:00,411.57,411.92,410.24,7144,410.88,811368,411.125529
2021-04-13 04:00:00+00:00,412.73,413.525,411.145,4939,411.52,511643,412.200916
2021-04-14 04:00:00+00:00,411.24,413.94,410.875,6313,412.83,749857,412.408549
2021-04-15 04:00:00+00:00,415.7,416.16,413.7,7051,413.73,813779,415.053623
2021-04-16 04:00:00+00:00,417.3,417.905,415.74,6484,417.23,810912,416.976317
2021-04-19 04:00:00+00:00,415.32,416.725,413.84,6656,416.24,709059,414.953205
2021-04-20 04:00:00+00:00,412.19,414.665,410.62,6980,413.91,908224,412.303845
2021-04-21 04:00:00+00:00,416.07,416.25,411.37,7497,411.5,734383,414.695619
2021-04-22 04:00:00+00:00,412.34,416.76,411.15,8795,415.88,1072524,413.765556
2021-04-23 04:00:00+00:00,416.73,418.23,412.805,8439,412.85,1237723,416.685596
2021-04-26 04:00:00+00:00,417.5,418.22,416.99,6720,417.42,814495,417.774936
2021-04-27 04:00:00+00:00,417.36,418.135,416.41,5984,417.91,580474,417.351241
2021-04-28 04:00:00+00:00,417.36,419.0,416.94,5274,417.81,657403,417.731213
2021-04-29 04:00:00+00:00,420.04,420.71,416.54,5487,420.39,775821,418.700145
2021-04-30 04:00:00+00:00,417.33,418.53,416.38,8859,417.62,848706,417.353562
2021-05-03 04:00:00+00:00,418.16,419.825,417.665,5250,419.44,569791,418.711277
2021-05-04 04:00:00+00:00,415.57,416.595,411.69,7824,416.06,1053011,413.929913
2021-05-05 04:00:00+00:00,415.72,417.62,415.0,4896,417.32,588115,416.427554
2021-05-06 04:00:00+00:00,418.99,419.21,413.68,7130,415.8,875105,416.783184
2021-05-07 04:00:00+00:00,422.06,422.81,419.2,8042,419.92,807382,421.924869
2021-05-10 04:00:00+00:00,417.96,422.63,417.82,7139,422.63,771752,420.427333
2021-05-11 04:00:00+00:00,414.22,415.25,410.1,10548,413.1,1328251,413.469334
2021-05-12 04:00:00+00:00,405.48,412.57,404.815,9646,410.99,1339452,407.700083
2021-05-13 04:00:00+00:00,410.28,412.34,407.12,10898,407.22,1297974,410.462475
2021-05-14 04:00:00+00:00,416.39,417.49,413.2,11059,413.22,1183764,415.988627
2021-05-17 04:00:00+00:00,415.46,416.38,413.41,6679,415.37,736029,414.895918
2021-05-18 04:00:00+00:00,412.04,415.99,411.81,6539,415.8,790041,414.649842
2021-05-19 04:00:00+00:00,410.99,411.02,405.34,9347,406.9,1161669,408.25663
2021-05-20 04:00:00+00:00,415.12,416.61,411.7,7625,411.79,915218,414.951182
2021-05-21 04:00:00+00:00,414.99,418.18,414.45,9620,416.93,873628,415.859064
2021-05-24 04:00:00+00:00,419.12,420.32,417.08,8108,417.4,1109738,419.432559
2021-05-25 04:00:00+00:00,418.29,420.7,417.63,6049,420.34,624553,418.720871
2021-05-26 04:00:00+00:00,419.04,419.61,417.785,6422,418.94,649183,418.863163
2021-05-27 04:00:00+00:00,419.33,420.7,419.13,8606,420.17,959890,419.762476
2021-05-28 04:00:00+00:00,420.08,421.245,419.8,7310,421.02,635828,420.632294
2021-06-01 04:00:00+00:00,419.63,422.69,419.22,6269,422.58,680862,420.42044
2021-06-02 04:00:00+00:00,420.32,421.185,419.3,6446,420.27,628822,420.130178
2021-06-03 04:00:00+00:00,418.77,419.99,416.33,6307,418.05,771761,418.634693
2021-06-04 04:00:00+00:00,422.59,422.915,420.72,10189,420.77,910318,422.119142
2021-06-07 04:00:00+00:00,422.22,422.765,421.2,9535,422.63,991984,421.83126
2021-06-08 04:00:00+00:00,422.26,423.19,420.425,5708,423.18,625795,422.171278
2021-06-09 04:00:00+00:00,421.58,423.24,421.45,4919,423.18,472970,422.417458
2021-06-10 04:00:00+00:00,423.54,424.62,421.64,5527,422.98,588662,423.599386
2021-06-11 04:00:00+00:00,424.38,424.4,422.845,5009,424.2,527131,423.593951
2021-06-14 04:00:00+00:00,425.29,425.29,423.1,6329,424.43,646111,423.723156
2021-06-15 04:00:00+00:00,424.51,425.45,423.56,6146,425.45,570633,424.364749
2021-06-16 04:00:00+00:00,422.04,424.83,419.97,7025,424.7,855307,422.345408
2021-06-17 04:00:00+00:00,422.02,423.0,419.35,10067,421.64,1092378,421.926271
2021-06-18 04:00:00+00:00,414.96,417.82,414.73,11986,417.07,1353018,416.529276
2021-06-21 04:00:00+00:00,420.76,421.05,415.965,10379,416.83,1152420,419.718198
2021-06-22 04:00:00+00:00,423.02,423.97,420.17,7159,420.86,897093,422.448429
2021-06-23 04:00:00+00:00,422.64,424.03,422.55,5632,423.19,771762,423.269164
2021-06-24 04:00:00+00:00,425.05,425.55,424.63,6833,424.87,843012,425.136066
2021-06-25 04:00:00+00:00,426.61,427.08,425.59,8939,425.9,1160440,426.314154
2021-06-28 04:00:00+00:00,427.47,427.64,425.89,7440,427.17,781623,426.78568
2021-06-29 04:00:00+00:00,427.69,428.56,427.16,6190,427.94,727546,427.792406
2021-06-30 04:00:00+00:00,428.06,428.69,427.21,7693,427.21,848270,427.978234
2021-07-01 04:00:00+00:00,430.47,430.6,428.82,9231,428.88,1015595,429.904339
2021-07-02 04:00:00+00:00,433.82,434.095,431.33,7747,431.66,860976,432.822701
2021-07-06 04:00:00+00:00,432.855,434.01,430.01,7621,433.86,820834,432.044584
2021-07-07 04:00:00+00:00,434.48,434.76,431.52,7371,433.67,881413,433.797078
2021-07-08 04:00:00+00:00,430.9,431.72,427.57,8772,428.73,1354797,429.89267
2021-07-09 04:00:00+00:00,435.59,435.79,432.35,10074,432.53,1256371,434.741452
2021-07-12 04:00:00+00:00,437.12,437.26,435.0,9845,435.42,1109626,436.667239
2021-07-13 04:00:00+00:00,435.68,437.83,435.32,8970,436.22,1100699,436.418276
2021-07-14 04:00:00+00:00,436.34,437.91,434.94,6214,437.405,958448,436.469338
2021-07-15 04:00:00+00:00,434.745,435.52,432.77,8808,434.87,1329473,434.377259
2021-07-16 04:00:00+00:00,431.37,436.06,430.92,11170,435.99,1661664,433.127495
2021-07-19 04:00:00+00:00,424.6,426.67,422.0,17353,426.19,2652205,423.634665
2021-07-20 04:00:00+00:00,431.05,432.41,424.84,16750,425.77,2078731,430.807851
2021-07-21 04:00:00+00:00,434.49,434.7,432.17,10236,432.34,1226597,433.783358
2021-07-22 04:00:00+00:00,435.51,435.7,433.695,8336,434.75,973538,434.903192
2021-07-23 04:00:00+00:00,439.74,440.3,436.84,10194,437.58,1153521,439.231325
2021-07-26 04:00:00+00:00,440.98,441.03,439.26,7047,439.3,773627,440.299073
2021-07-27 04:00:00+00:00,438.97,439.82,436.01,9198,439.8,1040709,437.832103
2021-07-28 04:00:00+00:00,438.82,440.29,437.71,6912,439.67,875428,439.019235
2021-07-29 04:00:00+00:00,440.66,441.785,439.82,7252,439.82,796963,441.070378
2021-07-30 04:00:00+00:00,438.48,440.02,437.775,9215,437.91,1095883,438.566836
2021-08-02 04:00:00+00:00,437.6,440.88,437.305,7400,440.34,1003205,438.827373
2021-08-03 04:00:00+00:00,441.24,441.24,436.115,7976,438.44,1031118,438.896281
2021-08-04 04:00:00+00:00,439.01,440.37,438.77,6654,439.76,891423,439.57729
2021-08-05 04:00:00+00:00,441.72,441.83,439.9,5944,440.27,726445,440.879733
2021-08-06 04:00:00+00:00,442.52,442.89,441.85,5492,442.11,711250,442.385661
2021-08-09 04:00:00+00:00,442.19,442.77,441.31,4965,442.46,595961,442.123836
2021-08-10 04:00:00+00:00,442.67,443.43,441.92,5564,442.63,674913,442.672425
2021-08-11 04:00:00+00:00,443.76,443.87,442.62,6508,443.75,749406,443.396523
2021-08-12 04:00:00+00:00,445.08,445.24,442.66,8126,443.61,768709,444.00567
2021-08-13 04:00:00+00:00,445.91,445.91,445.14,5670,445.61,576662,445.526551
2021-08-16 04:00:00+00:00,446.99,447.09,442.88,8164,444.54,1014355,444.834251
2021-08-17 04:00:00+00:00,444.0,444.96,440.94,8298,444.29,1293505,443.007647
2021-08-18 04:00:00+00:00,439.295,444.6,438.92,6350,442.94,1232736,442.019388
2021-08-19 04:00:00+00:00,439.96,441.115,436.12,9272,436.27,1395553,439.151671
2021-08-20 04:00:00+00:00,443.37,443.7,439.745,5930,440.24,900346,442.677823
2021-08-23 04:00:00+00:00,447.29,448.22,445.17,8032,445.17,960719,447.437806
2021-08-24 04:00:00+00:00,447.94,448.54,447.44,6905,448.0,774430,448.138798
2021-08-25 04:00:00+00:00,448.925,449.43,447.79,5174,448.17,666120,448.920009
2021-08-26 04:00:00+00:00,446.32,448.82,446.16,7332,448.63,1064115,447.243464
2021-08-27 04:00:00+00:00,450.16,450.64,447.07,7665,447.09,1141610,449.71887
2021-08-30 04:00:00+00:00,452.22,453.04,450.77,9056,450.99,757959,452.392837
2021-08-31 04:00:00+00:00,451.61,452.48,450.95,6930,452.13,916029,451.706118
2021-09-01 04:00:00+00:00,451.715,453.11,451.55,7975,452.61,926673,452.316141
2021-09-02 04:00:00+00:00,453.22,454.03,451.915,5703,453.33,761510,452.89634
2021-09-03 04:00:00+00:00,453.05,453.63,451.55,6780,452.01,794266,452.935612
2021-09-07 04:00:00+00:00,451.5,452.685,450.755,6934,452.685,832398,451.656397
2021-09-08 04:00:00+00:00,450.93,451.63,448.87,4849,450.88,694091,450.435251
2021-09-09 04:00:00+00:00,448.95,452.52,448.73,6692,450.78,996739,450.190324
