date,close,high,low,trade_count,open,volume,vwap,MA_Short,MA_Long,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Width,OBV,ROC
2024-08-21 04:00:00+00:00,226.32,227.97,225.24,6637,226.58,576993,226.395561,218.91825,219.5093,60.80093603064268,2.034265825518105,0.9972504084032231,1.037015417114882,230.1290658824419,207.7074341175581,10.242011237018286,17920456,3.574207130108463
2024-08-22 04:00:00+00:00,224.7,228.32,223.91,10006,227.59,750261,225.711204,219.28224999999998,219.86030000000002,57.52854595105595,2.071081972778245,1.2120167212782276,0.8590652515000174,230.74476214830375,207.8197378516962,10.454573635854041,17170195,2.2246485601200976
2024-08-23 04:00:00+00:00,226.8,228.22,224.36,8600,225.96,746287,226.607476,219.72075,220.1329,60.49664091594771,2.243845826354942,1.4183825422935705,0.8254632840613716,231.62073919117208,207.82076080882794,10.83192114642979,17916482,8.397457343593185
2024-08-26 04:00:00+00:00,227.24,227.27,223.93,8641,226.745,537463,225.698481,220.17350000000002,220.39329999999998,61.10989137751625,2.3887309443839513,1.6124522227116467,0.7762787216723046,232.48714815966463,207.8598518403354,11.185404383056643,18453945,9.703582118374058
2024-08-27 04:00:00+00:00,228.13,228.845,224.93,7427,225.995,580021,227.709967,220.64600000000002,220.7045,62.38199256699363,2.5460200716786403,1.7991657925050455,0.7468542791735948,233.41110775512735,207.88089224487268,11.570667725793653,19033966,8.731709642057096
2024-08-28 04:00:00+00:00,226.395,229.85,225.74,8964,228.025,666448,227.60622,220.85674999999998,220.89899999999997,58.37340231994386,2.5018332617621866,1.9396992863564737,0.5621339754057129,233.853283489743,207.86021651025695,11.769197445623039,18367518,6.1143660651511675
2024-08-29 04:00:00+00:00,229.83,232.92,228.89,13092,230.1,962928,231.297605,221.42275000000004,221.20800000000003,63.389337914826235,2.7127201398987495,2.094303457064929,0.6184166828338205,234.93684836985113,207.90865163014894,12.206603314113925,19330446,6.324019245003708
2024-08-30 04:00:00+00:00,228.88,230.38,227.5,9799,230.23,732245,228.697243,221.87624999999997,221.59459999999999,61.193170037209455,2.7712472365595886,2.2296922129638608,0.5415550235957278,235.74744781237408,208.00505218762586,12.503544486959834,18598201,5.183823529411765
2024-09-03 04:00:00+00:00,222.72,229.0,221.24,12525,228.59,893528,223.596085,222.55075000000002,221.90469999999996,49.2726096040881,2.2941246229854926,2.242578694968187,0.05154592801730562,235.15024136870267,209.95125863129738,11.322802883120046,17704673,0.6826092852945124
2024-09-04 04:00:00+00:00,220.73,221.75,217.49,13621,221.72,1276056,219.615737,223.23025,222.1535,46.14525033294548,1.7354203004076396,2.1411470160560775,-0.4057267156484379,233.7214408165857,212.73905918341433,9.399434724089307,16428617,-0.40608220908722
2024-09-05 04:00:00+00:00,222.29,225.47,221.64,8511,221.64,666252,223.228101,223.85425,222.4159,48.88419717316987,1.4023565684688037,1.9933889265386227,-0.5910323580698189,232.37855482502897,215.32994517497104,7.615941913123351,17094869,-1.0681383239129494
2024-09-06 04:00:00+00:00,220.95,225.23,219.83,12497,223.94,1049899,222.140792,224.23425000000003,222.57150000000001,46.687717843433155,1.018533341810496,1.7984178095929975,-0.7798844677825014,231.42488646348588,217.0436135365142,6.413504148885234,16044970,-2.260461824294441
2024-09-09 04:00:00+00:00,220.95,221.24,216.72,19385,221.03,1606171,219.101326,224.47375000000002,222.70829999999998,46.687717843433155,0.7062099210177166,1.5799762318779413,-0.8737663108602247,230.84512102592623,218.10237897407382,5.676718124882048,17651141,-2.1565848906208505
2024-09-10 04:00:00+00:00,220.1,221.455,216.78,11418,218.86,957648,219.375388,224.59875000000002,222.8981,45.19381907164105,0.3856578401000945,1.341112553522372,-0.9554547134222775,230.50705929708425,218.6904407029158,5.261212982783056,16693493,-2.8384761400256067
2024-09-11 04:00:00+00:00,222.56,223.07,217.91,10217,221.29,844135,220.808316,224.66625,223.0153,50.16389976638659,0.32635740245694933,1.1381615233092874,-0.8118041208523381,230.44763986317406,218.88486013682592,5.146647405361571,17537628,-1.6613644397313498
2024-09-12 04:00:00+00:00,222.85,223.535,219.84,8534,222.39,677459,222.269937,224.72725,223.06529999999998,50.731123162890384,0.29931167607037423,0.9703915538615048,-0.6710798777911305,230.40400741511047,219.05049258488953,5.0521308965516845,18215087,-0.8233199821984843
2024-09-13 04:00:00+00:00,222.42,224.0,222.0,7783,223.79,637521,222.949301,224.61375000000004,223.0831,49.82556272918547,0.24040905082648578,0.824395053254501,-0.5839860024280152,230.37902958992558,218.8484704100745,5.133505486574656,17577566,-1.9312169312169416
2024-09-16 04:00:00+00:00,216.46,217.2,213.94,15791,216.6,1439907,215.759954,224.13375000000002,222.88530000000003,39.3428960954249,-0.28392102935976027,0.6027318367316488,-0.886652866091409,230.8564911633955,217.41100883660454,5.998865555406522,16137659,-4.743883119169161
2024-09-17 04:00:00+00:00,216.85,216.895,214.5,10436,215.75,949661,216.089835,223.68525,222.66609999999997,40.22905723073197,-0.6603742713363374,0.3501106151180515,-1.010484886454389,231.06309214726855,216.30740785273144,6.596628206167865,17087320,-4.9445491605663445
2024-09-18 04:00:00+00:00,220.83,222.63,217.55,13529,217.55,1204282,220.486185,223.40025,222.50889999999998,48.498135923714536,-0.6302977598212749,0.15402894013018628,-0.7843266999514612,230.75685415885022,216.04364584114978,6.586030372705687,18291602,-2.4580931557675734
2024-09-19 04:00:00+00:00,228.905,229.795,224.65,20717,225.095,2617911,228.67998,223.5295,222.4284,60.45257857735987,0.04460888321554535,0.13214492874725808,-0.08753604553171274,231.17203027472004,215.88696972527998,6.838050704466328,20909513,-0.4024713918983646
2024-09-20 04:00:00+00:00,228.535,233.075,227.68,27153,229.98,3617727,230.841028,223.72125,222.4459,59.76800673252908,0.5433578612846759,0.21438751525474165,0.32897034602993425,231.65838983434915,215.78411016565084,7.095561851499715,17291786,-0.15073400908773107
2024-09-23 04:00:00+00:00,226.49,229.44,225.85,13830,227.18,1013326,227.116283,223.70575,222.3703,55.99384289321947,0.7647895921219288,0.32446793062817914,0.4403216614937496,231.61995765143374,215.79154234856625,7.075551389656942,16278460,1.6927083333333381
2024-09-24 04:00:00+00:00,227.46,229.34,225.75,9408,228.645,716012,227.121693,223.71675,222.2309,57.368964064236415,1.0069393573975844,0.4609622159820602,0.5459771414155242,231.65116193473165,215.78233806526833,7.093265868319342,16994472,3.048973859466325
2024-09-25 04:00:00+00:00,226.36,227.26,224.02,10877,224.99,917606,225.592219,223.62824999999998,222.06149999999997,55.260117596513425,1.0974334543241184,0.5882564636504719,0.5091769906736465,231.40163811265796,215.854861887342,6.952062731482256,16076866,1.8309415628233485
2024-09-26 04:00:00+00:00,227.665,228.45,225.515,10562,227.57,876871,227.232713,223.69175,222.03560000000002,57.2670526233882,1.2599295877643044,0.7225910884732385,0.5373384992910659,231.5744857402118,215.80901425978823,7.047855578233694,16953737,3.039149128762165
2024-09-27 04:00:00+00:00,227.73,229.495,227.3,9674,228.57,718703,228.236908,223.58675,222.106,57.369628472432716,1.3780683864679872,0.8536865480721882,0.524381838395799,231.1906498382417,215.98285016175828,6.801744591968635,17672440,3.068567549219281
2024-09-30 04:00:00+00:00,232.85,233.0,229.68,11761,230.04,929770,231.79214,223.78525,222.27419999999998,64.58157923564309,1.8633558397376362,1.0556204064052779,0.8077354333323583,232.105078408688,215.46542159131198,7.435546720517112,18602210,5.79282144479782
2024-10-01 04:00:00+00:00,226.205,229.58,223.75,16829,229.52,1491424,225.654022,223.95950000000002,222.31509999999997,52.231359764187516,1.6922465129290458,1.1829456277100316,0.5093008852190142,232.32862056311848,215.59037943688156,7.47378036039414,17110786,1.637760603882104
2024-10-02 04:00:00+00:00,226.77,227.35,223.03,8905,226.095,813257,225.932789,224.26149999999998,222.35209999999998,53.053428332573304,1.5839728635727113,1.2631510748825676,0.32082178869014366,232.57842316905788,215.94457683094208,7.417165379753459,17924043,1.759030738164692
2024-10-03 04:00:00+00:00,225.6,226.805,223.33,8995,225.14,790847,224.810223,224.427,222.4924,51.09257525151661,1.3877587751759108,1.2880726149412365,0.09968616023467436,232.71208322227434,216.14191677772564,7.383321277987366,17133196,1.4297275424871896
2024-10-04 04:00:00+00:00,226.69,227.96,224.17,11005,227.92,920089,225.555987,224.714,222.6778,52.841289475562995,1.3051664406750092,1.2914913800879912,0.013675060587017951,232.89443128447468,216.53356871552532,7.280749116187401,18053285,4.7260463827034975
2024-10-07 04:00:00+00:00,221.74,225.68,221.33,9531,224.47,818946,223.854019,224.75349999999997,222.75199999999998,44.976407731867965,0.8307118601894103,1.199335476108275,-0.3686236159188647,232.86821570666598,216.63878429333397,7.22099162563965,17234339,2.2550149873184298
2024-10-08 04:00:00+00:00,225.79,225.97,223.28,9847,224.26,746690,225.083015,225.03799999999995,222.9041,51.35586564801676,0.7725983072711529,1.1139880423408508,-0.34138973506969794,232.87437058848107,217.20162941151884,6.964486520926348,17981029,2.24607163881718
2024-10-09 04:00:00+00:00,229.51,229.745,224.92,8521,225.17,684369,228.283302,225.3855,223.1207,56.360653521386894,1.0150153435058655,1.0941935025738538,-0.07917815906798831,233.36656127028306,217.40443872971696,7.0821426136845975,18665398,0.26430178458311954
2024-10-10 04:00:00+00:00,229.03,229.49,227.17,6658,227.8,455382,228.425597,225.69449999999998,223.25769999999997,55.56623538467666,1.1550854961854498,1.106371901296173,0.048713594889276735,233.73726936135878,217.65173063864117,7.127129248926144,18210016,0.21659702015008842
2024-10-11 04:00:00+00:00,227.51,229.395,227.37,6684,229.395,544805,228.191596,225.94899999999998,223.4377,53.01775386363551,1.1304101400662034,1.1111795490501792,0.0192305910160242,233.88258657859177,218.0154134214082,7.0224577923263976,17665211,0.4503510088745559
2024-10-14 04:00:00+00:00,231.3,231.73,228.65,7979,228.72,691749,230.659248,226.69099999999997,223.6675,58.16938827671738,1.4005316115959658,1.1690499615593366,0.23148165003662924,233.65217490083472,219.72982509916523,6.141553833927901,18356960,1.6882089158533384
2024-10-15 04:00:00+00:00,233.93,237.49,232.4,14301,233.635,1152069,235.047015,227.54500000000002,224.16150000000002,61.33751298723058,1.8060053387306993,1.2964410369936092,0.5095643017370901,233.59911099997447,221.49088900002556,5.321242831065903,19509029,3.344230429404485
2024-10-16 04:00:00+00:00,231.72,232.09,229.85,9252,231.6,717358,230.822274,228.0895,224.65310000000002,57.403230024266605,1.9268066310587244,1.4225141558066325,0.5042924752520919,233.56071732341272,222.61828267658726,4.797430239807383,18791671,1.781125776909058
2024-10-17 04:00:00+00:00,232.17,233.765,230.55,7104,233.46,548744,231.990681,228.25274999999996,225.10029999999998,57.99404999106568,2.035391043782255,1.5450895334017571,0.49030151038049774,233.99946251673606,222.50603748326387,5.035393892722955,19340415,1.949677249374258
2024-10-18 04:00:00+00:00,234.95,236.01,234.04,9851,236.01,849948,235.175112,228.57349999999997,225.5323,61.542782905476436,2.319035343850203,1.6998786954914464,0.6191566483587565,235.0208157980675,222.12618420193243,5.64135019857292,20190363,0.9018681554648892
2024-10-21 04:00:00+00:00,236.48,236.8,234.54,7525,234.785,555366,235.833979,229.073,225.93870000000004,63.37658578607692,2.636887312919413,1.8872804189770398,0.749606893942373,236.2982497534695,221.84775024653052,6.308250866291081,20745729,4.542339912910845
2024-10-22 04:00:00+00:00,235.89,236.18,232.67,6699,233.86,562790,234.461771,229.49450000000002,226.30450000000002,62.14594068532096,2.8088011084816458,2.071584556877961,0.7372165516036846,237.25771640816558,221.73128359183445,6.765492339176374,20182939,4.021695991533261
2024-10-23 04:00:00+00:00,230.675,235.13,227.77,14930,234.1,1283638,230.922008,229.71025,226.49379999999996,52.451007751185834,2.49547087869729,2.156361821241827,0.33910905745546316,237.35191439658342,222.06858560341658,6.6533072830519515,18899301,2.24955673758866
2024-10-24 04:00:00+00:00,230.6,230.815,228.42,9280,229.97,801959,229.872667,229.85700000000003,226.6732,52.324583770931355,2.215562910875377,2.168202039168537,0.047360871706840335,237.4484829908267,222.26551700917335,6.6053963906486866,18097342,1.7248224447483331
2024-10-25 04:00:00+00:00,231.22,233.12,229.6,7913,229.74,613894,231.885184,230.0315,226.80380000000002,53.326115424550515,2.0204719057627756,2.1386560124873846,-0.118184106724609,237.57971442461798,222.483285575382,6.562765903467987,18711236,4.275277351853517
2024-10-28 04:00:00+00:00,233.51,234.71,232.565,7828,233.32,577877,233.755929,230.0645,226.9528,56.92542853393375,2.027275569497789,2.1163799238894656,-0.08910435439167674,237.66728823853532,222.4617117614647,6.609266739140815,19289113,3.4191062491695816
2024-10-29 04:00:00+00:00,233.73,234.325,232.36,7227,233.2,520565,233.592443,230.44074999999998,227.11100000000002,57.26637585945818,2.0270530773300663,2.098514554577586,-0.0714614772475195,237.98688561699035,222.8946143830096,6.549306593552026,19809678,1.8386998387869804
2024-10-30 04:00:00+00:00,230.16,233.22,229.57,12936,232.655,1092531,231.002701,230.61025,227.1836,50.30763811526364,1.7189921153487546,2.02261006673182,-0.30361795138306524,237.9689268341877,223.25157316581232,6.381916531626578,18717147,0.49338514605073375
2024-10-31 04:00:00+00:00,225.73,229.81,225.46,15512,229.24,1473753,227.572394,230.61675,227.1718,43.27959869597296,1.1046538446756813,1.8390188223205923,-0.734364977644911,237.95792175592635,223.27557824407364,6.366555556720275,17243394,-0.7823831919476072
2024-11-01 04:00:00+00:00,222.86,225.33,220.33,15037,220.82,1509039,222.761729,230.42525,227.135,39.43585536544916,0.3818001699924878,1.5475750918549716,-1.1657749218624838,238.34331003702997,222.50718996297005,6.872562826365565,15734355,-3.6489407695633367
2024-11-04 05:00:00+00:00,222.07,222.78,219.73,10069,221.08,765975,221.794262,230.44175,227.0404,38.42426064992488,-0.25190912122647546,1.1876782492386821,-1.4395873704651576,238.28839977872792,222.5951002212721,6.810093898981333,14968380,-5.069892702945332
2024-11-05 05:00:00+00:00,223.48,223.945,221.81,7798,221.81,544210,222.999027,230.32625000000002,226.9652,41.317603081572436,-0.6330556129652223,0.8235314767979014,-1.4565870897631237,238.5043909103788,222.14810908962124,7.101353762655166,15512590,-3.5560158812359783
2024-11-06 05:00:00+00:00,222.59,226.045,221.23,17977,222.6,1776205,224.157896,229.98025,226.8544,40.038733921875604,-0.995457501216805,0.45973368119496016,-1.4551911824117651,238.8255755875638,221.13492441243622,7.6922479974378595,13736385,-4.1262867726235015
2024-11-07 05:00:00+00:00,227.405,227.875,224.61,9162,224.67,750937,226.690966,229.89900000000003,226.87460000000002,49.199824478096104,-0.8839437954171103,0.19099818587254608,-1.0749419812896563,238.80737617077386,220.9906238292262,7.749817242157499,14487322,-3.2113215577782452
2024-11-08 05:00:00+00:00,227.16,228.63,226.405,8993,227.3,619490,227.338315,229.88150000000002,226.82119999999998,48.79134182338164,-0.8060462333755538,-0.008410697977073889,-0.7976355353984799,238.80993216920032,220.9530678307997,7.76785619477888,13867832,-3.9411366711772637
2024-11-11 05:00:00+00:00,224.26,225.68,221.5,14511,224.91,1143417,223.279886,229.5295,226.7288,44.1217453998746,-0.9671686992019772,-0.20016229822205459,-0.7670064009799227,238.7565856178975,220.3024143821025,8.039999754190639,12724415,-4.930264106151171
2024-11-12 05:00:00+00:00,224.26,225.545,223.36,13212,224.575,1003430,224.450431,229.04599999999996,226.75959999999998,44.1217453998746,-1.0823823838328792,-0.3766063153442195,-0.7057760684886597,238.31339801670404,219.77860198329589,8.092171892723801,13727845,-2.780968895632392
2024-11-13 05:00:00+00:00,225.19,226.63,222.79,11701,223.935,936950,224.973263,228.7195,226.84879999999998,46.04237547344431,-1.0861266394972233,-0.5185103801748203,-0.567616259322403,238.0469835298708,219.39201647012922,8.156264358632114,14664795,-2.346053772766694
2024-11-14 05:00:00+00:00,228.3,228.84,225.0,13314,225.0,966299,227.168558,228.526,226.96900000000002,51.98575082111914,-0.8285914934849643,-0.5805266028368491,-0.2480648906481152,237.71872462331004,219.33327537668998,8.045233035462072,15631094,-1.2628665340368428
2024-11-15 05:00:00+00:00,224.95,226.88,224.28,10234,225.92,742110,224.976987,228.026,227.04899999999998,46.09581050732422,-0.8846127723245445,-0.6413438367343882,-0.24326893559015628,236.84700821901959,219.20499178098044,7.736844236200762,14888984,-3.6657958973919755
2024-11-18 05:00:00+00:00,228.16,229.735,225.17,10442,225.3,719007,228.004347,227.60999999999999,227.1932,51.73833883440134,-0.6623546543518444,-0.6455460002578794,-0.016808654093964925,235.53638189844588,219.6836181015541,6.964880188432756,15607991,-2.3830916014204395
2024-11-19 05:00:00+00:00,228.21,230.16,226.73,8190,226.74,632129,228.731541,227.22599999999997,227.3554,51.82293316113849,-0.47668399606152434,-0.6117735994186084,0.1350896033570841,234.19722844267855,220.2547715573214,6.1359425793514655,16240120,-0.8472367049009336
2024-11-20 05:00:00+00:00,229.0,229.92,225.9,7783,228.05,509286,227.6071,227.14225000000002,227.48420000000002,53.218201241089474,-0.26276329231771456,-0.5419715379984297,0.2792082456807151,233.9847835037551,220.29971649624494,6.024888371718672,16749406,1.448633322996505
2024-11-21 05:00:00+00:00,228.48,230.13,225.72,11131,228.785,985294,228.337011,227.03625000000002,227.5968,52.14763666201079,-0.13364862935807764,-0.4603069562703593,0.32665832691228164,233.72519825439775,220.3473017456023,5.892405511805034,15764112,2.521762541505867
2024-11-22 05:00:00+00:00,229.75,230.71,228.175,9155,228.23,827598,229.656916,226.96274999999997,227.7434,54.55227563547147,0.07034318497619552,-0.3541769280210484,0.4245201129972439,233.49670399050302,220.42879600949692,5.757732482976217,16591710,3.458368982753189
2024-11-25 05:00:00+00:00,232.89,233.24,229.74,10483,231.49,860206,231.678886,226.93175000000002,228.07199999999997,59.9155828418193,0.47984853028108887,-0.18737183636062094,0.6672203666417098,233.34594307083992,220.51755692916012,5.652971054812647,17451916,4.210667621263647
2024-11-26 05:00:00+00:00,234.98,235.55,233.43,9245,233.43,693660,234.788591,226.99425000000002,228.43460000000002,63.041889744898064,0.96194133893556,0.04249079869861527,0.9194505402369447,233.6903587767457,220.29814122325433,5.899804754301651,18145576,5.566287793701418
2024-11-27 05:00:00+00:00,234.99,235.62,233.84,6491,234.66,467635,234.748937,227.23575,228.7178,63.056736436656635,1.3294848062410836,0.2998896002071089,1.0295952060339746,234.67796692441243,219.79353307558756,6.550216613725995,18613211,3.335458762999938
2024-11-29 05:00:00+00:00,237.39,237.8,233.97,6693,234.805,549571,236.233616,227.81874999999997,228.8875,66.53169462406484,1.793748379699906,0.5986613561056684,1.1950870235942377,236.4324216184221,219.20507838157783,7.561863646800039,19162782,4.503433703116742
2024-12-02 05:00:00+00:00,239.635,240.76,237.18,9239,237.33,745588,239.570478,228.65749999999997,229.1095,69.4285093965328,2.316134388766528,0.9421559626378404,1.3739784261286878,238.37286129024602,218.94213870975392,8.497741198295312,19908370,6.855881566039419
2024-12-03 05:00:00+00:00,242.65,242.76,238.99,10549,239.9,886105,241.389563,229.68650000000002,229.4327,72.82974260509351,2.939529303120537,1.3416306307343797,1.5978986723861572,240.66975366182592,218.70324633817413,9.563691084870811,20794475,8.2003032194774
2024-12-04 05:00:00+00:00,242.94,244.1,241.26,11042,242.86,760420,242.976694,230.65949999999998,229.7423,73.13929387243593,3.4175791157555295,1.7568203277386099,1.6607587880169197,242.67082253334377,218.6481774666562,10.414765083028263,21554895,7.882232781206981
2024-12-05 05:00:00+00:00,243.07,244.455,242.195,9601,244.06,827553,242.963756,231.68349999999995,230.0765,73.28622174428718,3.763543167070594,2.158164895605007,1.6053782714655873,244.24766734208885,219.11933265791106,10.845975084189332,22382448,6.469557599649575
2024-12-06 05:00:00+00:00,242.69,244.625,242.12,8640,242.96,672959,243.328777,232.44774999999998,230.377,72.0456568263954,3.9613948520944007,2.5188108869028856,1.442583965191515,245.71762131625673,219.17787868374324,11.41750893803596,21709489,7.886196932651705
2024-12-09 05:00:00+00:00,246.89,247.24,241.8,12728,241.865,978692,245.878582,233.43424999999996,230.7602,76.7335496174962,4.406305490194626,2.896309807561234,1.509995682633392,247.86755914066532,219.0009408593346,12.366059514116168,22688181,8.209151472650767
2024-12-10 05:00:00+00:00,247.81,248.205,245.35,10225,246.91,812772,247.035049,234.61174999999997,231.05939999999998,77.61893499997996,4.778058206766644,3.2726594874023163,1.5053987193643281,249.68734129022852,219.53615870977143,12.851522816081076,23500953,8.588580693221152
2024-12-11 05:00:00+00:00,246.455,250.77,246.275,9000,247.96,738775,248.418374,235.72150000000002,231.46439999999998,73.20065403806471,4.906775483775874,3.5994826866770278,1.3072927970988464,250.8531899584949,220.58981004150513,12.838616722271738,22762178,7.622270742358084
2024-12-12 05:00:00+00:00,248.02,248.73,245.75,9600,246.93,622093,247.760777,236.863,231.8894,74.97264054759755,5.07654798874006,3.8948957470896346,1.1816522416504256,252.0887700626279,221.6372299373721,12.856182740763987,23384271,8.552170868347348
2024-12-13 05:00:00+00:00,248.08,249.245,246.25,7516,247.91,639940,247.478336,237.852,232.33899999999997,75.04077846315514,5.156494561133798,4.1472155098984675,1.00927905123533,253.29255743812433,222.41144256187567,12.983332020016086,24024211,7.978237214363444
2024-12-16 05:00:00+00:00,251.03,251.355,247.73,10050,247.955,926663,250.142118,239.156,232.82580000000002,78.18545145763943,5.395694929121646,4.396911393743103,0.9987835353785428,254.42193482234273,223.89006517765728,12.766507904750647,24950874,7.789084975739627
2024-12-17 05:00:00+00:00,253.5,253.8,249.87,15912,250.19,1407054,252.832024,240.423,233.461,80.41090461235788,5.7186502609739875,4.6612591671892805,1.057391093784707,256.0305390116449,224.8154609883551,12.983399268493368,26357928,7.881521831645251
2024-12-18 05:00:00+00:00,247.95,254.265,247.74,16002,252.22,1377103,251.490221,241.41,233.90419999999997,64.49065924183095,5.463773096345761,4.821761953020577,0.6420111433251847,256.2827357940635,226.5372642059365,12.321557345647241,24980825,5.515128303332048
2024-12-19 05:00:00+00:00,249.73,251.84,247.11,16193,247.46,1265123,250.127927,242.44650000000001,234.3086,66.76346466565106,5.343812091621686,4.926171980740799,0.41764011088088715,256.5866485494325,228.30635145056752,11.664551601637871,26245948,5.198197059690806
2024-12-20 05:00:00+00:00,254.6,255.0,246.335,13890,248.175,1193742,252.137407,243.7525,234.82,72.03695088373678,5.5774174344547305,5.0564210714835855,0.5209963629711449,257.3042580040384,230.2007419959616,11.119277138932638,27439690,6.244914140254973
2024-12-23 05:00:00+00:00,254.26,255.615,253.45,3431,254.84,315725,254.578456,244.97799999999998,235.355,71.18772770428164,5.66975874368913,5.1790886059246946,0.49067013776443513,257.64726414595646,232.30873585404348,10.343185221494576,27123965,4.784669276736033
2024-12-24 05:00:00+00:00,258.18,258.19,255.36,5399,255.52,456446,257.205731,246.2425,235.8926,74.86656217846621,5.990199840739564,5.341310852887668,0.6488889878518957,258.8816860893026,233.60331391069744,10.265641462625325,27580411,6.273153865151892
2024-12-26 05:00:00+00:00,259.15,260.1,257.68,6500,258.355,491615,258.976629,247.45099999999996,236.39699999999996,75.69359697499125,6.250372212038457,5.523123124717826,0.7272490873206303,260.17338444632213,234.7286155536778,10.282750480961619,28072026,6.6153782860904204
2024-12-27 05:00:00+00:00,255.635,258.64,253.07,10684,257.93,912043,254.970835,248.48325,236.87529999999998,67.07967182981267,6.102582791124036,5.639015057999069,0.46356773312496635,260.3127543323895,236.65374566761054,9.521369615368018,27159983,5.333965140714489
2024-12-30 05:00:00+00:00,252.15,253.5,250.75,10886,252.085,857519,252.286198,249.22125,237.27489999999997,59.812043235558384,5.639242557745263,5.639060557948309,0.00018199979695410207,259.9839433780547,238.45855662194535,8.637059141670033,26302464,2.130503463080732
2024-12-31 05:00:00+00:00,250.545,253.14,249.45,10159,252.6,803764,250.827361,249.76675,237.5868,56.76193050448544,5.0839276448958515,5.528033975337817,-0.4441063304419659,259.5961199060531,239.93738009394693,7.870839418019483,25498700,1.103668132843705
2025-01-02 05:00:00+00:00,243.82,249.025,241.845,19452,248.93,1720928,244.108677,249.82524999999995,237.73359999999997,46.14390960808918,4.054448124630397,5.233316805196333,-1.1788686805659356,259.4971662915123,240.1533337084876,7.7429453520109455,23777772,-1.0691606987076825
2025-01-03 05:00:00+00:00,243.41,244.165,241.89,12869,243.315,1182159,242.982652,249.84875000000002,237.88400000000001,45.58405453109705,3.1689647611787564,4.820446396392818,-1.6514816352140613,259.4557010642046,240.24179893579543,7.690213430489121,22595613,-1.8587210708813857
2025-01-06 05:00:00+00:00,245.025,247.33,243.88,13645,244.31,970622,245.353308,249.94650000000001,238.17100000000002,48.247628967137544,2.56792833954367,4.369942785022988,-1.802014445479318,259.3123267654288,240.58067323457124,7.494265185092631,23566235,-1.2314575943244142
2025-01-07 05:00:00+00:00,242.26,245.53,241.38,12788,242.77,1048220,243.3609,249.925,238.40420000000003,44.253740472727266,1.847196917014287,3.865393611421248,-2.018196694406961,259.3590850112781,240.49091498872193,7.549532868883145,22518015,-3.4936063418714935
2025-01-08 05:00:00+00:00,242.63,243.67,240.16,12123,241.97,868980,242.059482,249.71200000000005,238.6324,44.91090912230089,1.2909862934711214,3.350512147831223,-2.0595258543601016,259.5923665923903,239.83163340760976,7.913409521681195,23386995,-4.287968441814598
2025-01-10 05:00:00+00:00,236.76,240.13,233.005,19127,240.025,1713784,236.259838,249.15949999999998,238.69740000000002,37.38181755635724,0.37223453663850137,2.7548566255926787,-2.3826220889541774,260.52734759750155,237.79165240249844,9.124956180680691,21673211,-4.5130066545674525
2025-01-13 05:00:00+00:00,234.41,234.67,229.72,15685,233.52,1352710,231.803254,248.55725,238.71099999999998,34.862062886407216,-0.5392915923515886,2.096026982003825,-2.6353185743554137,261.58889704670986,235.5256029532902,10.485831370205323,20320501,-6.134625395427059
2025-01-14 05:00:00+00:00,233.345,236.1,232.48,12089,234.76,1051611,234.006789,247.82349999999997,238.77469999999997,33.75171240328676,-1.3322617322457972,1.4103692391539007,-2.7426309713996977,262.4486513154572,233.19834868454274,11.802876898645392,19268890,-8.3483896307934
2025-01-15 05:00:00+00:00,238.04,238.52,234.445,4198,234.755,474923,237.71244,247.32149999999996,239.0209,42.45329310445127,-1.563822249459264,0.8155309414312678,-2.379353190890532,262.5536124930201,232.08938750697982,12.317661418857767,19743813,-6.3792967828207345
